FILE_DETAILS_ID	REPORTED_MD5	GENERATED_MD5	STUDY_ACCESSION	FILESIZE_BYTES	FILE_TYPE	FILE_ACCESSION	FILE_NAME	PATH	DATE_FILE_UPDATED	AI_GENERATED_KEYWORDS	AI_GENERATED_SUMMARY	FILE_UUID	DRS_OBJECT_CREATED	WORKSPACE_ID
345972		70bba1572cf46e7e95e6602d7c77e1ee	SDY89	22098366	result_file	571436	054_V2_051412_Tube_001.571436.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V2_051412_Tube_001.571436.fcs	2017-04-13 15:56:39			b11b4bef-5535-49ed-bf64-9f3826c01576	Y	2799
345973		73eacb635f7cc295582f47a849fbb6f2	SDY89	29397486	result_file	571437	054_V2_051412_Tube_002.571437.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V2_051412_Tube_002.571437.fcs	2017-04-13 15:56:39			895884e6-975d-4ef3-a899-fdcdfcb5d411	Y	2799
345974		026b6bec2145876cda3b68fc2c9e5ac2	SDY89	39048203	result_file	571438	054_V2_051412_Tube_003.571438.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V2_051412_Tube_003.571438.fcs	2017-04-13 15:56:39			4210ce87-5958-4b93-8264-101153871782	Y	2799
345975		73264569a173b6cbcf2e39abd08e165a	SDY89	22902682	result_file	571439	054_V2_051412_Tube_004.571439.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V2_051412_Tube_004.571439.fcs	2017-04-13 15:56:39			4510861d-bad5-452c-b479-3dd1fc8cb20b	Y	2799
345976		a2b23ca7968e334ce587f9b938b719b8	SDY89	22822866	result_file	571440	054_V3_051412_Tube_001.571440.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V3_051412_Tube_001.571440.fcs	2017-04-13 15:56:39			b501ee24-eb2c-4397-9c36-aeb2cf0a3a63	Y	2799
345977		04ab9378e4ab9bb8f39c60c4755618fe	SDY89	51185405	result_file	571441	054_V3_051412_Tube_002.571441.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V3_051412_Tube_002.571441.fcs	2017-04-13 15:56:39			37f11113-4df3-4215-8202-ed45d0356a15	Y	2799
345978		d290fa4e0bc5f014ffb65cc546c8e4e0	SDY89	56204544	result_file	571442	054_V3_051412_Tube_003.571442.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V3_051412_Tube_003.571442.fcs	2017-04-13 15:56:39			4c09fdad-ca30-42b0-a368-2d303bdce9fa	Y	2799
345979		906c9dc6c0cef9d33264f378da635bb6	SDY89	27184642	result_file	571443	054_V3_051412_Tube_004.571443.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V3_051412_Tube_004.571443.fcs	2017-04-13 15:56:39			b3ab611f-b386-461a-863e-d42ed105245e	Y	2799
345980		44c269e23d8c632dc9f4500983464013	SDY89	28407183	result_file	571444	054_V4_051412_Tube_001.571444.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V4_051412_Tube_001.571444.fcs	2017-04-13 15:56:39			6ba1dff4-1675-4f5b-a6a2-8f771255ebb2	Y	2799
345981		f360c1b8b8dd29489bdb3ba27eb70580	SDY89	48487627	result_file	571445	054_V4_051412_Tube_002.571445.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V4_051412_Tube_002.571445.fcs	2017-04-13 15:56:39			b0c81875-0e59-411b-a511-6e638074330c	Y	2799
345982		34191d6ea0b3c7bd04824335f397a109	SDY89	67197503	result_file	571446	054_V4_051412_Tube_003.571446.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V4_051412_Tube_003.571446.fcs	2017-04-13 15:56:39			0e282f54-39c9-4b20-9ea6-2fd1b65e4e4b	Y	2799
345983		ca18aa434ac9e5c5916d5ab3a1623ee8	SDY89	20743885	result_file	571447	054_V4_051412_Tube_004.571447.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V4_051412_Tube_004.571447.fcs	2017-04-13 15:56:39			10318504-6422-44ab-bfdb-7ee6fe819fae	Y	2799
345984		019ab88ef5a8c0b57754b3d7c7037358	SDY89	24438186	result_file	571448	054_V5_051412_Tube_001.571448.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V5_051412_Tube_001.571448.fcs	2017-04-13 15:56:39			f7932319-3297-48c0-aa1e-3065732a147a	Y	2799
345985		4a72cd14a0b2358e33d5260f56ec3fab	SDY89	57887348	result_file	571449	054_V5_051412_Tube_002.571449.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V5_051412_Tube_002.571449.fcs	2017-04-13 15:56:39			2186a0cf-cf63-41a1-b7aa-f9295ca82ed7	Y	2799
345986		db6c6c669626e74394c5e2eeb422301d	SDY89	54122427	result_file	571450	054_V5_051412_Tube_003.571450.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V5_051412_Tube_003.571450.fcs	2017-04-13 15:56:39			40871586-eaa7-43f4-94d8-428260fb2d93	Y	2799
345987		07fe9609e876df9154398b1b0ff548d8	SDY89	27905303	result_file	571451	054_V5_051412_Tube_004.571451.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V5_051412_Tube_004.571451.fcs	2017-04-13 15:56:39			c4da1209-a1e0-4f0c-81f2-975be87d168b	Y	2799
345988		82372eaafade3fa3f9f71e68e47d30b1	SDY89	31571228	result_file	571452	054_V6_051412_Tube_001.571452.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V6_051412_Tube_001.571452.fcs	2017-04-13 15:56:39			f30b70d3-2329-41e8-8985-532d306ef035	Y	2799
345989		841ba87457897ee4a39a00ca6299ed5b	SDY89	75872286	result_file	571453	054_V6_051412_Tube_002.571453.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V6_051412_Tube_002.571453.fcs	2017-04-13 15:56:39			8790ecd1-6ce6-4d20-818b-1af5b6f9957d	Y	2799
345990		37c4be1afced1cd60112924ca986fb9e	SDY89	68565567	result_file	571454	054_V6_051412_Tube_003.571454.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V6_051412_Tube_003.571454.fcs	2017-04-13 15:56:39			b32976f3-ccf0-49e1-97f1-5b0f9c309da1	Y	2799
345991		026e208d78e8aa481374e4f0d560346a	SDY89	39019827	result_file	571455	054_V6_051412_Tube_004.571455.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V6_051412_Tube_004.571455.fcs	2017-04-13 15:56:39			dc43a38f-0dec-4061-952c-e2b9380e9e22	Y	2799
345992		a19dd49f76b39c35d0b991dae668bf86	SDY89	24046267	result_file	571456	054_V7_051412_Tube_001.571456.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V7_051412_Tube_001.571456.fcs	2017-04-13 15:56:39			3a284140-4e8d-4d50-bf9d-2a030af1d0be	Y	2799
345993		9efaea4b7d6c6b6bd8d1987b6077a336	SDY89	52835946	result_file	571457	054_V7_051412_Tube_002.571457.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V7_051412_Tube_002.571457.fcs	2017-04-13 15:56:39			6201e6b1-af95-449b-b323-5f9fff33155f	Y	2799
345994		b15f864e1b13c556ce5d61165ece5544	SDY89	64623147	result_file	571458	054_V7_051412_Tube_003.571458.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V7_051412_Tube_003.571458.fcs	2017-04-13 15:56:39			53ec43e7-e0bb-48f1-b458-340d453ed10a	Y	2799
345995		fb2a1673346a32ddefd98dd76a77a14b	SDY89	23187566	result_file	571459	054_V7_051412_Tube_004.571459.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V7_051412_Tube_004.571459.fcs	2017-04-13 15:56:39			9eec7835-aff3-44cd-9914-14bf55012646	Y	2799
345996		a3cdd3aabbece5face62df27e13678b1	SDY89	24767046	result_file	571460	054_V8_051412_Tube_001.571460.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V8_051412_Tube_001.571460.fcs	2017-04-13 15:56:39			694ffbd1-742d-4505-9e2d-23c032615256	Y	2799
345997		ba0bf1bf988b945cf8b23a1bf5a1f73b	SDY89	49428968	result_file	571461	054_V8_051412_Tube_002.571461.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V8_051412_Tube_002.571461.fcs	2017-04-13 15:56:39			2eace3ea-c8a3-4d73-9104-6ebdb8b0e09a	Y	2799
345998		6ea2cb890640b5f357e04e280f4d7fc3	SDY89	48925588	result_file	571462	054_V8_051412_Tube_003.571462.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V8_051412_Tube_003.571462.fcs	2017-04-13 15:56:39			3b38f5d7-ee0d-4df5-a4e5-4d1efed1e2bd	Y	2799
345999		0c4072d3cbed19b34401c151a2494d07	SDY89	20442743	result_file	571463	054_V8_051412_Tube_004.571463.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V8_051412_Tube_004.571463.fcs	2017-04-13 15:56:39			a08865c2-20c3-4107-88e3-e8580101b384	Y	2799
346000		1bb9c56753c9dcd3e6df29c7386ae417	SDY89	634733	result_file	571023	CST_041812_Tube_001.571023.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/CST_041812_Tube_001.571023.fcs	2017-04-13 15:56:36			99f05fef-634b-485d-aa3a-e2970b39d9fc	Y	2799
346001		c2d821c64bcd4c61c700366063be44e5	SDY89	671595	result_file	571175	CST_041912_Tube_001.571175.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/CST_041912_Tube_001.571175.fcs	2017-04-13 15:56:36			71a118b8-9e9c-47d9-a6c1-2cc1732a9fe9	Y	2799
346002		fa24d053563bbd96601d8d8490f7688b	SDY89	1173120	result_file	571225	CST_042012_Tube_001.571225.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/CST_042012_Tube_001.571225.fcs	2017-04-13 15:56:36			bcd7ddb0-93c2-43ca-8547-98c5b59c3a09	Y	2799
346003		1e26e1727363cb897142b3a8d99e72b4	SDY89	1051230	result_file	570867	CST_051612_LOT#18360.570867.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/CST_051612_LOT#18360.570867.fcs	2017-04-13 15:56:36			219fc40f-7af3-4cc7-bbbe-e3bba9d74643	Y	2799
346004		a1294f596389940ed06e9f0745781042	SDY89	15778111	result_file	571111	CST_051712_LOT#18360.571111.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/CST_051712_LOT#18360.571111.fcs	2017-04-13 15:56:36			320c5ad1-b081-48c7-836d-7d57bfbd20c6	Y	2799
346005		13c54616a54d2e18bdffbb6765c72285	SDY89	1229190	result_file	571060	CST_051812_LOT#18360.571060.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/CST_051812_LOT#18360.571060.fcs	2017-04-13 15:56:36			4b7b1175-a030-48a2-8331-977f64daf7d3	Y	2799
346006		1484cf08a53b22cea2f1174d0500d05e	SDY89	2104115	result_file	571262	CST_052112_LOT#18360.571262.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/CST_052112_LOT#18360.571262.fcs	2017-04-13 15:56:36			aac2a0f6-002d-4095-bafc-8b7fd239154a	Y	2799
346007		8f0c8a11a5b7fe8120365c1006cfb2bf	SDY89	1133431	result_file	570918	CST_052212_LOT#18360.570918.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/CST_052212_LOT#18360.570918.fcs	2017-04-13 15:56:36			567e6f90-49d7-428e-8f5c-ee330f2dfe03	Y	2799
346008		36e10bf59771f39d9ca05e241e1bc069	SDY89	1094722	result_file	571313	CST_052312_LOT#18360.571313.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/CST_052312_LOT#18360.571313.fcs	2017-04-13 15:56:36			99a743f3-35a8-496a-9b54-9e19730c7714	Y	2799
346009		4b0f66788844322c364c5edcaa75aff4	SDY89	1239150	result_file	571364	CST_052412_LOT#18360.571364.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/CST_052412_LOT#18360.571364.fcs	2017-04-13 15:56:36			b62d4622-790a-4ac4-b995-b172f62bca76	Y	2799
346010		234cbedf7972f88ae0b602faf97c23b9	SDY89	303017	result_file	570972	Compensation Controls_CCR7 PE-Cy7 Stained Control.570972.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/Compensation Controls_CCR7 PE-Cy7 Stained Control.570972.fcs	2017-04-13 15:56:36			67530582-40ef-4026-8025-4d348f5f2352	Y	2799
346011		37218d82af43620abba025e699254184	SDY89	302966	result_file	571011	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_APC Stained Control.571011.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_APC Stained Control.571011.fcs	2017-04-13 15:56:36			573c9de7-c8ad-48ef-80aa-b10a7e94cea6	Y	2799
346012		362f4d3e375f1f07b76941cb9922b92c	SDY89	302988	result_file	571010	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_Alexa Fluor 700 Stained Control.571010.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_Alexa Fluor 700 Stained Control.571010.fcs	2017-04-13 15:56:36			09e20b57-7e82-4d40-bf67-755a5809732d	Y	2799
346013		7905950ab0380c21dcb6b273086d855a	SDY89	302994	result_file	571013	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD11c APC-H7 Stained Control.571013.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD11c APC-H7 Stained Control.571013.fcs	2017-04-13 15:56:36			9af08383-6497-4c86-a820-008b48e07a0c	Y	2799
346014		73b3558d10ce02ff4d37f07bab53a85e	SDY89	302992	result_file	571014	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD16 APC-H7 Stained Control.571014.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD16 APC-H7 Stained Control.571014.fcs	2017-04-13 15:56:36			dc787fc7-2276-43f2-98bb-bba809c78f44	Y	2799
346015		9694d4c16ac7a6ef6b3f2f4bf7527ca6	SDY89	302989	result_file	571015	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD1c PE-Cy7 Stained Control.571015.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD1c PE-Cy7 Stained Control.571015.fcs	2017-04-13 15:56:36			d10adcb7-0097-420c-92fc-e5ae3ee8d1a6	Y	2799
346016		d3224fcbf2a84fe3e682ffe02e5a114d	SDY89	302990	result_file	571016	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD20 PE-Cy5 Stained Control.571016.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD20 PE-Cy5 Stained Control.571016.fcs	2017-04-13 15:56:36			44042d37-3ea2-4b44-b5a2-ef083ac82ed1	Y	2799
346017		c001439600600a1e8b2678ec662fe172	SDY89	302990	result_file	571017	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD27 APC-H7 Stained Control.571017.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD27 APC-H7 Stained Control.571017.fcs	2017-04-13 15:56:36			8047ec48-fd19-4664-8bfd-4682f6bb80a2	Y	2799
346018		f57ba43db8583a2925fae32c7e3549b4	SDY89	302991	result_file	571018	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD38 PE-Cy7 Stained Control.571018.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD38 PE-Cy7 Stained Control.571018.fcs	2017-04-13 15:56:36			352fa8c9-b645-4822-acb1-a0acfc9b51b0	Y	2799
346019		bd99427bb6aac18e964a74fb4fe3758e	SDY89	302988	result_file	571019	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD4 APC-H7 Stained Control.571019.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD4 APC-H7 Stained Control.571019.fcs	2017-04-13 15:56:36			6d65760a-25c6-4579-9a10-c9d9f621876a	Y	2799
346020		4e347e7ba2b6443d281b6eedb6016c27	SDY89	302990	result_file	571020	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD40 PE-Cy5 Stained Control.571020.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CD40 PE-Cy5 Stained Control.571020.fcs	2017-04-13 15:56:36			e1ab36fd-f593-481e-b73b-d8088ba74caa	Y	2799
346021		46f3c364bd8ceb294bb311b3594d068b	SDY89	303002	result_file	571021	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CXC3CR1 PE-Cy5 Stained Control.571021.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_CXC3CR1 PE-Cy5 Stained Control.571021.fcs	2017-04-13 15:56:36			ee45bada-1388-4f63-ab36-f386c0fcb67f	Y	2799
346022		7ec85fbc5f674a314efd57caeb7f429c	SDY89	602964	result_file	571022	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_ECD Stained Control.571022.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_ECD Stained Control.571022.fcs	2017-04-13 15:56:36			4f92c1fa-aa37-4542-b7e9-ea3251c36a1e	Y	2799
346023		2e3dc87f9d5a5f70fdf2e2a92d1ad552	SDY89	302966	result_file	571024	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_FITC Stained Control.571024.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_FITC Stained Control.571024.fcs	2017-04-13 15:56:36			0621e7fe-2bad-44ac-9b34-99db7c42ae0e	Y	2799
346024		5d89230085a1d45ae27454aeb396f561	SDY89	602962	result_file	571012	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_PE Stained Control.571012.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_PE Stained Control.571012.fcs	2017-04-13 15:56:36			3bee097c-5ca3-4469-9e74-a7a92519fed7	Y	2799
346025		6dd14e0f3d27831a8c2e9b7707e21221	SDY89	302982	result_file	571025	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_Pacific Blue Stained Control.571025.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_Pacific Blue Stained Control.571025.fcs	2017-04-13 15:56:36			282f7d0a-31f0-4cfa-99d9-bd6b013db0c3	Y	2799
346026		d890250802a41daaa21d2701d0d93ff5	SDY89	302986	result_file	571026	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_Pacific Orange Stained Control.571026.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_Pacific Orange Stained Control.571026.fcs	2017-04-13 15:56:36			6b6068fc-622c-4001-b781-565509990516	Y	2799
346027		a75db7fa6e1f24ff7242d15dc43a4138	SDY89	302960	result_file	571027	ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_Unstained Control.571027.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT12--Compensation Controls_Unstained Control.571027.fcs	2017-04-13 15:56:36			dd6e92eb-3a6a-4d39-9092-162b3ea1fe79	Y	2799
346028		cc1edcbd4a3c7884cbb3feef9eb3d69f	SDY89	303104	result_file	571074	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD11c APC-H7 Stained Control.571074.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD11c APC-H7 Stained Control.571074.fcs	2017-04-13 15:56:36			8de41f9a-ea21-4755-9e3d-cc0fd3a556b2	Y	2799
346029		08b3b678288ca845a485bedb2b7e353d	SDY89	303092	result_file	571063	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD14 PE Stained Control.571063.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD14 PE Stained Control.571063.fcs	2017-04-13 15:56:36			962934bd-5ac1-462d-a28e-fcc183bd90f3	Y	2799
346030		8102399bf63d0e7fb4a2549d351f6989	SDY89	303099	result_file	571073	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD16 APC-H7 Stained Control.571073.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD16 APC-H7 Stained Control.571073.fcs	2017-04-13 15:56:36			24644e88-5384-4472-b109-bd856ab8e946	Y	2799
346031		9f0849f015885e99f3b9ccd895f4f77c	SDY89	303094	result_file	571064	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD19 ECD Stained Control.571064.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD19 ECD Stained Control.571064.fcs	2017-04-13 15:56:36			2305db52-7508-43de-91fa-b4e20dea60da	Y	2799
346032		8d7cd98a5bdf0910415c532000d68345	SDY89	303100	result_file	571069	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD1c PE-Cy7 Stained Control.571069.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD1c PE-Cy7 Stained Control.571069.fcs	2017-04-13 15:56:36			e7e18760-dd6d-458c-bf8c-667ac77e8f8e	Y	2799
346033		a8d73deaa1c88647a10b3eba5c6db24f	SDY89	303100	result_file	571065	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD20 PE-Cy5 Stained Control.571065.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD20 PE-Cy5 Stained Control.571065.fcs	2017-04-13 15:56:36			ad565630-2a3c-462a-871c-321a7e9b2af9	Y	2799
346034		b906c78d467711c3bd553976893bb85f	SDY89	303099	result_file	571072	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD27 APC-H7 Stained Control.571072.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD27 APC-H7 Stained Control.571072.fcs	2017-04-13 15:56:36			8b5ed55c-636f-4179-9406-fd3c6c3be8bd	Y	2799
346035		8b5f683d5125ab4970c507ea9d105855	SDY89	303116	result_file	571071	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD3 Alexa Fluor 700 Stained Control.571071.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD3 Alexa Fluor 700 Stained Control.571071.fcs	2017-04-13 15:56:36			62272ff5-93c4-44d1-9fcf-f066bb03a3fd	Y	2799
346036		ea04cdc54d4e7c77f037ab2a1cd0fe9a	SDY89	303114	result_file	571078	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD3 Pacific Orange Stained Control.571078.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD3 Pacific Orange Stained Control.571078.fcs	2017-04-13 15:56:36			98b88181-0a27-4e0e-b1ba-ff6aff5bbad3	Y	2799
346037		061daad8866b2b4b34ac2669f5b6020a	SDY89	303100	result_file	571068	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD38 PE-Cy7 Stained Control.571068.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD38 PE-Cy7 Stained Control.571068.fcs	2017-04-13 15:56:36			711d0d46-a712-4b6e-b794-8ec00e33ad11	Y	2799
346038		7eb27549817d6d882f5f5fbf030c884f	SDY89	303093	result_file	571075	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD4 APC-H7 Stained Control.571075.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD4 APC-H7 Stained Control.571075.fcs	2017-04-13 15:56:36			9cd7c7a0-150c-4418-aee4-7c498a50c8c8	Y	2799
346039		486afff1ce61011de07dae62c4008f44	SDY89	303100	result_file	571066	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD40 PE-Cy5 Stained Control.571066.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD40 PE-Cy5 Stained Control.571066.fcs	2017-04-13 15:56:36			6954552e-94ce-4795-b2ce-6c235e2d04fa	Y	2799
346040		281d3e35eda57a50d21ed310fb65864a	SDY89	303092	result_file	571070	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD8 APC Stained Control.571070.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD8 APC Stained Control.571070.fcs	2017-04-13 15:56:36			54f48cb8-eebc-4e27-b862-e1a22f52c560	Y	2799
346041		227dbf5efe5449480e8ed26e2c729d59	SDY89	303113	result_file	571076	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD86 Pacific Blue Stained Control.571076.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CD86 Pacific Blue Stained Control.571076.fcs	2017-04-13 15:56:36			d488eafc-3a38-479c-8e7d-205390c46603	Y	2799
346042		75898b2fab63dae3d637b441a027ffbf	SDY89	303107	result_file	571067	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CXCR3 PE-Cy5 Stained Control.571067.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_CXCR3 PE-Cy5 Stained Control.571067.fcs	2017-04-13 15:56:36			0cf4a312-008c-492f-8f9f-c0f6a179d2ac	Y	2799
346043		ebc5a7ac83171c4b135c43d8b7e03024	SDY89	303093	result_file	571062	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_IgD FITC Stained Control.571062.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_IgD FITC Stained Control.571062.fcs	2017-04-13 15:56:36			3879d590-f94d-4cdf-aefa-4bac34a28fbc	Y	2799
346044		5a1b7e556b4c88199744a077daecf2d5	SDY89	303113	result_file	571077	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_PD-1 Pacific Blue Stained Control.571077.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_PD-1 Pacific Blue Stained Control.571077.fcs	2017-04-13 15:56:36			d716ecc2-d3ba-440a-a852-d9736d26b092	Y	2799
346045		6c43e0ee23475b0aa723f8aadb23c4a7	SDY89	303071	result_file	571061	ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_Unstained Control.571061.fcs	SDY89/ResultFiles/Flow_cytometry_compensation_or_control/ExVivo_PBMC_Phenotyping_PT13--Compensation Controls_Unstained Control.571061.fcs	2017-04-13 15:56:36			3d2aa72c-9f3d-4d15-bacf-40863527f893	Y	2799
